
   RA (deg)    DE (deg) U2mag eRA eDE     epRA     epDC    pm RA pmRAcD   pmDE epmR epmD UCAC2 ID
 52.6687644   6.2569814 15.26  54  31 1998.959 2000.435      1.9    1.9  -16.8  6.3  6.1 33868076
 52.6799389   6.1118989 15.98  99  33 1994.978 2000.319     -5.4   -5.4  -12.3  6.9  6.1 33868077
 52.7043989   6.2400281 10.91  17  17 1998.923 1998.859      0.0    0.0   -7.6  1.5  1.5 33868078
 52.7417508   6.3580658 13.22  31  46 2000.435 1999.537     -8.4   -8.3   -7.2  6.1  6.2 33868079
 52.7538000   6.2048186 13.60  34  38 2000.248 2000.062     16.8   16.7  -16.6  6.1  6.1 33868080
 52.7538000   6.4296572 14.42  40  67 1999.958 1997.933     -1.2   -1.2   -9.4  6.2  6.4 33868081
 52.7618731   6.1646131 12.72  33  31 2000.289 2000.435      0.8    0.8  -11.4  6.1  6.1 33868082
 52.7681369   6.0898136 14.78  37  49 2000.102 1999.323      5.7    5.7  -16.2  6.1  6.2 33868083
 52.7751758   6.4485411 15.47  31  45 2000.435 1999.603      2.1    2.1  -14.9  6.1  6.2 33868084
 52.7804239   6.1533811 15.50  82 138 1996.563 1991.418    -12.3  -12.2  -13.3  6.6  7.7 33868085
 52.7923536   6.4358908 14.20  51  38 1999.187 2000.062      5.1    5.1  -15.6  6.3  6.1 33868086
 52.7953286   6.1815208 13.25  31  31 2000.435 2000.435     21.2   21.1   11.4  6.1  6.1 33868087
 52.7958353   6.1204278 14.78  33  64 2000.289 1998.115     -7.5   -7.5   -6.8  6.1  6.4 33868088
 52.7969308   6.3410400 14.72  71  52 1997.557 1999.113      1.9    1.9   -0.4  6.5  6.3 33868089
 52.7976456   6.4207425 15.74  57  42 1998.719 1999.788      2.1    2.1  -13.0  6.3  6.2 33868090
 52.8019097   6.2921000 15.01  42  55 1999.837 1998.871      5.1    5.1   -7.2  6.2  6.3 33868091
 52.8020644   6.2042628 15.35  37  50 2000.102 1999.251     -1.7   -1.7  -12.2  6.1  6.2 33868092
 52.8032642   6.0182767 15.06  31  47 2000.435 1999.471      3.6    3.6  -23.8  6.1  6.2 33868093
 52.8035342   6.2430950 14.82  33  34 2000.329 2000.248     -5.1   -5.1  -14.3  6.1  6.1 33868094
 52.8083786   6.2329472 15.19  31  67 2000.435 1997.933     -0.9   -0.9   -8.4  6.1  6.4 33868095
 52.8126614   6.0065914 15.27  32  35 2000.356 2000.194      7.4    7.4  -18.2  6.1  6.1 33868096
 52.8302417   6.1589908 14.63  40  46 1999.709 1999.289     36.3   36.1   -1.6  5.7  5.7 33868097
